"Canal15";"Canal14";"Canal2";"Canal1"
"un15";"un14";"uni2";"uni1"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,098";"33,219";"32,731"
"-0,147";"0,098";"32,731";"31,754"
"-0,147";"0,000";"33,219";"32,731"
"0,000";"0,098";"32,731";"32,242"
"0,000";"0,098";"32,731";"31,265"
"0,000";"0,000";"32,242";"32,731"
"-0,147";"0,098";"33,219";"31,754"
"0,000";"0,098";"32,731";"32,242"
"0,000";"0,000";"32,731";"32,242"
"-0,293";"0,098";"33,219";"32,731"
"0,000";"0,098";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,731"
"-0,147";"0,098";"32,731";"31,754"
"-0,147";"0,000";"33,219";"32,242"
"0,000";"0,195";"32,731";"31,754"
"-0,293";"-0,195";"33,219";"32,242"
"0,000";"0,293";"32,731";"33,219"
"-0,293";"-0,098";"32,731";"32,242"
"-0,147";"0,000";"31,754";"32,731"
"0,000";"0,195";"32,731";"31,754"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,098";"32,731";"31,754"
"0,000";"0,098";"32,731";"32,731"
"-0,147";"0,000";"33,219";"32,242"
"-0,147";"0,098";"32,731";"32,731"
"-0,147";"0,098";"32,731";"31,754"
"0,000";"0,000";"32,731";"32,242"
"-0,147";"0,098";"32,731";"31,754"
"-0,293";"0,000";"32,731";"33,219"
"-0,147";"0,098";"32,731";"32,242"
"0,000";"0,098";"33,219";"32,242"
"0,000";"0,098";"36,150";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"0,000";"0,098";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"0,000";"0,000";"32,731";"31,754"
"-0,293";"0,000";"33,219";"32,731"
"0,000";"0,098";"32,731";"32,242"
"-0,293";"0,000";"33,219";"32,242"
"-0,293";"0,098";"32,242";"34,196"
"-0,147";"0,098";"33,219";"31,754"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"0,098";"31,754";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"0,000";"0,000";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"0,000";"32,731";"32,242"
"0,000";"0,195";"32,731";"31,754"
"-0,293";"0,000";"33,219";"33,219"
"-0,147";"0,000";"32,731";"34,196"
"0,000";"0,098";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"0,000";"0,098";"32,731";"32,242"
"-0,147";"0,000";"32,731";"31,754"
"-0,293";"0,000";"33,219";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"0,000";"0,000";"32,731";"31,754"
"-0,293";"0,000";"32,731";"31,754"
"-0,147";"0,098";"32,731";"33,219"
"-0,147";"0,000";"32,731";"32,242"
"0,000";"0,000";"32,731";"32,731"
"-0,147";"0,098";"32,731";"31,754"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"0,000";"32,731";"31,754"
"-0,147";"0,000";"32,731";"32,731"
"-0,147";"0,000";"33,219";"31,754"
"-0,293";"0,000";"32,731";"32,242"
"-0,147";"-0,098";"32,731";"31,754"
"-0,147";"0,098";"32,731";"32,242"
"0,000";"0,000";"32,731";"31,265"
"-0,147";"0,000";"32,731";"31,754"
"-0,147";"0,098";"32,731";"32,242"
"-0,293";"0,000";"31,754";"32,242"
"-0,147";"0,000";"32,731";"32,731"
"-0,293";"0,098";"32,731";"32,242"
"0,000";"0,000";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"0,000";"0,000";"32,731";"32,731"
"-0,147";"0,000";"32,731";"31,754"
"-0,293";"0,000";"33,219";"32,242"
"-0,147";"0,000";"32,731";"31,265"
"0,000";"0,000";"33,219";"31,265"
"-0,293";"0,098";"32,731";"32,242"
"-0,147";"-0,098";"32,731";"31,754"
"-0,147";"0,000";"32,731";"32,731"
"0,000";"0,195";"32,731";"31,754"
"-0,147";"0,098";"33,219";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"0,098";"33,219";"32,242"
"0,000";"-0,489";"32,731";"32,242"
"-0,293";"0,293";"33,219";"32,242"
"-0,147";"0,195";"32,731";"32,242"
"-0,147";"-0,195";"32,731";"30,777"
"-0,147";"0,098";"32,242";"32,242"
"-0,293";"0,000";"32,731";"32,242"
"0,000";"0,098";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,731"
"-0,293";"0,000";"32,731";"32,242"
"-0,293";"0,000";"32,731";"32,242"
"0,000";"0,098";"32,731";"32,242"
"0,000";"-0,098";"32,731";"31,754"
"-0,293";"0,000";"33,219";"32,242"
"0,000";"0,098";"32,242";"34,196"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,000";"35,173";"32,242"
"-0,293";"0,098";"32,731";"31,754"
"-0,147";"-0,098";"33,219";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"0,000";"33,219";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,293";"-0,391";"33,708";"32,242"
"-0,147";"0,879";"32,731";"31,754"
"0,000";"-0,489";"32,731";"32,242"
"-0,147";"-0,489";"33,219";"32,731"
"0,000";"0,684";"32,731";"32,242"
"-0,147";"-0,195";"33,219";"32,731"
"0,000";"0,098";"32,731";"32,242"
"-0,293";"0,098";"33,219";"32,242"
"-0,147";"0,195";"32,242";"33,708"
"0,000";"0,000";"32,731";"31,754"
"0,000";"0,195";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"0,000";"0,195";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,195";"33,219";"32,242"
"0,000";"0,098";"33,219";"32,242"
"-0,147";"0,098";"33,219";"32,242"
"0,000";"0,195";"32,731";"32,242"
"0,000";"0,098";"33,219";"30,777"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,098";"32,731";"31,754"
"0,000";"0,098";"32,731";"32,242"
"-0,147";"0,098";"32,731";"31,754"
"0,000";"0,098";"32,731";"32,731"
"-0,147";"0,098";"32,731";"32,242"
"0,000";"0,098";"33,219";"32,731"
"0,000";"0,195";"32,731";"31,754"
"-0,147";"0,098";"33,219";"32,242"
"0,000";"0,098";"34,196";"32,242"
"-0,293";"0,098";"32,731";"31,754"
"-0,147";"0,098";"32,731";"32,242"
"-0,293";"0,098";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,731"
"-0,147";"0,098";"32,731";"31,754"
"-0,147";"0,098";"33,219";"32,731"
"0,000";"0,195";"32,731";"35,173"
"0,000";"0,000";"33,219";"31,754"
"-0,147";"0,195";"33,708";"32,242"
"0,000";"0,195";"32,731";"31,754"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"0,195";"32,731";"32,242"
"0,000";"0,098";"33,219";"32,731"
"-0,147";"0,000";"32,731";"31,754"
"-0,147";"0,195";"33,219";"32,731"
"-0,147";"0,098";"32,731";"34,196"
"-0,293";"0,000";"32,731";"31,754"
"-0,147";"0,293";"35,662";"32,242"
"0,000";"0,000";"32,731";"32,242"
"-0,147";"0,195";"32,731";"32,242"
"0,000";"0,098";"32,731";"32,731"
"-0,147";"0,000";"33,219";"32,242"
"-0,147";"0,293";"32,731";"32,242"
"-0,147";"0,000";"33,219";"32,731"
"0,000";"0,098";"32,731";"31,265"
"-0,147";"0,195";"32,731";"31,754"
"-0,147";"0,000";"32,242";"32,731"
"0,000";"0,098";"32,731";"31,754"
"-0,147";"0,098";"32,731";"32,731"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"0,195";"32,731";"32,242"
"0,000";"0,098";"32,731";"32,242"
"-0,293";"0,000";"32,731";"32,242"
"0,000";"0,098";"32,731";"32,242"
"-0,293";"0,098";"32,731";"32,731"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,098";"33,219";"32,242"
"-0,293";"0,098";"33,219";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"0,000";"0,195";"32,731";"32,242"
"0,000";"0,098";"32,731";"32,242"
"-0,147";"-0,098";"32,731";"32,242"
"-0,293";"0,293";"32,731";"35,173"
"-0,147";"-0,195";"33,219";"32,242"
"-0,147";"0,098";"35,662";"32,242"
"0,000";"0,195";"32,731";"32,242"
"-0,293";"0,000";"33,219";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,293";"0,195";"33,219";"32,242"
"-0,147";"-0,098";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,195";"32,731";"31,265"
"0,000";"0,000";"32,731";"32,731"
"-0,147";"0,000";"34,196";"32,242"
"-0,293";"0,195";"32,731";"32,242"
"-0,147";"-0,098";"32,731";"32,731"
"-0,147";"0,195";"32,731";"31,754"
"-0,147";"0,000";"33,219";"32,242"
"-0,293";"0,098";"32,731";"31,754"
"-0,293";"0,000";"33,219";"32,242"
"-0,147";"0,098";"32,731";"31,754"
"-0,147";"0,098";"32,731";"31,754"
"-0,147";"-0,098";"32,242";"32,242"
"0,000";"0,195";"32,731";"32,242"
"0,440";"0,000";"33,219";"32,242"
"0,440";"0,000";"32,731";"31,754"
"0,000";"0,098";"33,219";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,731"
"0,000";"0,098";"32,731";"32,242"
"0,000";"0,098";"32,731";"32,242"
"0,000";"0,000";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,731"
"-0,147";"-0,098";"32,731";"32,242"
"-0,293";"0,195";"33,219";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,293";"0,098";"33,219";"32,731"
"0,000";"0,195";"32,731";"31,265"
"-0,147";"0,000";"33,219";"32,242"
"-0,147";"0,098";"32,242";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,195";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"0,000";"0,098";"32,731";"32,242"
"-0,147";"0,098";"33,219";"32,731"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,098";"32,731";"31,754"
"0,000";"-0,098";"32,242";"32,242"
"-0,293";"0,098";"32,731";"31,754"
"0,000";"0,098";"33,219";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,000";"33,219";"32,242"
"0,000";"0,098";"33,219";"31,754"
"-0,293";"0,000";"33,219";"32,242"
"0,000";"0,195";"32,731";"33,708"
"-0,147";"0,098";"33,219";"31,754"
"-0,147";"0,098";"34,196";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,000";"33,219";"32,731"
"-0,147";"0,195";"32,731";"32,242"
"-0,293";"0,098";"33,219";"31,754"
"-0,147";"0,000";"32,731";"34,685"
"-0,147";"0,195";"33,219";"32,242"
"-0,147";"0,098";"33,219";"32,242"
"-0,147";"0,000";"32,731";"31,754"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"0,000";"0,293";"32,731";"32,731"
"0,000";"0,098";"32,731";"31,754"
"-0,293";"0,098";"32,731";"32,242"
"-0,147";"0,098";"32,242";"33,219"
"-0,293";"-0,391";"32,731";"31,754"
"-0,293";"-0,195";"32,731";"31,754"
"-0,293";"-0,195";"32,242";"31,754"
"-0,147";"-0,195";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,000";"32,731";"31,754"
"-0,293";"0,293";"32,731";"32,731"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,000";"33,219";"31,754"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"-0,098";"32,731";"31,754"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,098";"32,731";"31,754"
"-0,293";"0,098";"33,219";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,098";"32,731";"31,754"
"-0,147";"0,000";"32,731";"32,731"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"0,098";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"0,000";"32,731";"32,242"
"-0,293";"0,098";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"0,098";"33,219";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"0,000";"32,242";"32,242"
"0,000";"0,098";"32,731";"31,754"
"-0,293";"0,000";"33,219";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"0,098";"32,731";"32,242"
"-0,147";"0,000";"32,242";"32,242"
"-0,147";"0,098";"31,754";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"0,000";"0,195";"32,731";"32,242"
"-0,293";"0,000";"32,731";"32,731"
"0,000";"0,098";"32,731";"32,242"
"-0,147";"0,195";"33,219";"32,731"
"0,000";"-0,098";"32,731";"34,685"
"-0,147";"0,098";"33,219";"31,754"
"-0,147";"0,195";"32,731";"32,731"
"0,000";"0,000";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,293";"0,195";"32,731";"32,242"
"-0,147";"-0,098";"33,219";"32,242"
"-0,147";"0,000";"32,731";"31,754"
"-0,293";"0,098";"32,731";"31,265"
"0,000";"0,000";"32,242";"32,731"
"0,000";"0,098";"32,731";"32,242"
"0,000";"0,000";"32,731";"32,731"
"-0,147";"0,098";"32,731";"32,242"
"-0,293";"0,195";"32,731";"32,731"
"-0,147";"-0,098";"32,242";"31,754"
"-0,293";"0,098";"32,731";"32,731"
"0,000";"0,000";"32,731";"32,731"
"-0,147";"0,195";"31,265";"31,754"
"-0,147";"0,000";"32,731";"32,731"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,195";"32,731";"32,242"
"0,000";"-0,098";"32,731";"31,754"
"-0,293";"0,098";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"-0,098";"32,731";"32,242"
"0,000";"0,098";"32,731";"32,242"
"-0,147";"0,000";"32,731";"31,754"
"-0,293";"0,000";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,293";"0,000";"33,219";"31,754"
"-0,293";"0,000";"32,731";"32,242"
"-0,147";"0,000";"32,731";"31,754"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,293";"0,000";"33,219";"32,242"
"0,000";"-0,195";"32,731";"31,754"
"-0,293";"0,391";"32,731";"32,242"
"-0,147";"-0,293";"32,731";"32,242"
"-0,293";"0,098";"32,731";"31,754"
"-0,293";"0,098";"32,731";"32,242"
"0,000";"-0,195";"32,731";"32,242"
"-0,293";"0,098";"32,731";"32,242"
"-0,147";"-0,098";"32,731";"31,754"
"-0,147";"0,000";"32,731";"32,731"
"-0,293";"0,098";"32,731";"33,708"
"-0,147";"0,000";"33,219";"31,754"
"-0,293";"0,000";"32,731";"32,242"
"-0,147";"0,000";"32,731";"31,754"
"-0,147";"0,098";"32,731";"32,242"
"-0,293";"-0,293";"32,731";"31,754"
"-0,147";"0,098";"32,731";"32,731"
"-0,147";"0,098";"32,242";"31,754"
"-0,147";"-0,293";"32,731";"31,754"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,000";"32,242";"32,242"
"-0,147";"-0,195";"32,731";"32,731"
"-0,147";"0,098";"32,731";"32,242"
"-0,293";"-0,098";"32,731";"32,242"
"0,000";"0,000";"32,731";"31,754"
"-0,147";"-0,098";"32,731";"31,754"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,000";"32,731";"31,754"
"-0,293";"-0,098";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"0,098";"32,731";"32,242"
"-0,147";"-0,098";"32,242";"31,754"
"-0,147";"0,000";"32,731";"31,754"
"-0,293";"0,000";"34,196";"32,242"
"-0,147";"0,000";"32,242";"31,754"
"-0,147";"0,000";"32,731";"32,731"
"-0,147";"0,000";"32,731";"31,754"
"0,000";"-0,098";"32,731";"32,242"
"-0,147";"0,000";"32,731";"31,754"
"-0,147";"0,000";"33,219";"30,777"
"-0,293";"0,000";"31,754";"32,242"
"-0,147";"0,000";"32,731";"31,754"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"0,000";"32,731";"31,754"
"-0,293";"-0,098";"32,731";"32,242"
"-0,147";"0,000";"32,731";"31,754"
"-0,147";"-0,098";"32,731";"30,288"
"-0,147";"0,000";"32,242";"32,242"
"-0,147";"0,000";"32,731";"31,754"
"-0,147";"-0,098";"33,219";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"0,000";"33,219";"32,242"
"-0,293";"0,000";"32,731";"31,754"
"-0,147";"-0,098";"32,731";"31,754"
"0,000";"0,000";"31,754";"32,242"
"-0,147";"0,000";"32,242";"31,754"
"-0,293";"-0,098";"33,219";"32,242"
"-0,147";"0,000";"32,242";"32,242"
"-0,147";"-0,098";"32,731";"32,242"
"-0,293";"0,000";"32,242";"31,265"
"-0,293";"-0,195";"32,731";"30,777"
"-0,147";"0,000";"31,754";"32,242"
"-0,147";"0,098";"32,731";"31,754"
"-0,147";"-0,195";"32,731";"32,242"
"-0,147";"0,098";"32,731";"31,754"
"-0,293";"-0,098";"32,731";"31,754"
"-0,147";"0,000";"32,731";"31,265"
"0,000";"0,098";"33,219";"30,777"
"-0,147";"-0,195";"32,242";"32,242"
"0,000";"0,098";"32,731";"31,754"
"-0,293";"-0,098";"32,731";"32,242"
"-0,147";"0,000";"32,242";"31,754"
"-0,147";"-0,195";"32,731";"32,242"
"0,000";"0,098";"32,731";"31,754"
"-0,147";"-0,098";"32,731";"31,265"
"0,000";"0,293";"32,731";"32,242"
"-0,147";"-0,293";"32,731";"32,242"
"-0,147";"-0,195";"32,731";"32,242"
"-0,440";"0,195";"32,731";"31,754"
"-0,147";"0,098";"33,219";"32,242"
"-0,147";"-0,489";"32,731";"31,754"
"-0,293";"-0,195";"32,731";"29,800"
"-0,147";"0,586";"32,242";"31,754"
"0,000";"0,000";"32,731";"31,754"
"-0,147";"0,000";"33,219";"32,242"
"0,000";"-0,195";"32,731";"32,242"
"-0,147";"-0,489";"32,731";"32,242"
"-0,147";"0,098";"32,731";"31,754"
"-0,293";"0,000";"33,219";"30,288"
"-0,293";"0,391";"32,731";"32,242"
"-0,293";"0,293";"32,731";"31,754"
"-0,147";"-0,489";"32,731";"32,242"
"0,000";"-0,489";"32,242";"31,754"
"-0,147";"1,075";"32,731";"32,242"
"-0,147";"-0,782";"32,242";"34,196"
"-0,293";"-0,391";"32,731";"31,754"
"-0,147";"0,489";"32,731";"32,242"
"-0,147";"-0,489";"32,731";"32,242"
"-0,147";"-0,098";"33,219";"32,242"
"-0,147";"0,098";"32,731";"31,754"
"-0,147";"0,000";"32,731";"32,731"
"-0,293";"-0,293";"32,242";"32,242"
"-0,147";"0,000";"31,754";"31,754"
"-0,293";"-0,195";"32,731";"32,242"
"-0,147";"0,977";"32,731";"31,754"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"-2,540";"32,731";"31,754"
"-0,293";"1,172";"33,219";"31,754"
"-0,293";"0,195";"35,662";"31,754"
"-0,147";"-0,684";"32,731";"31,754"
"-0,293";"0,195";"32,731";"32,242"
"-0,147";"-0,098";"32,731";"31,754"
"-0,147";"-0,195";"32,731";"32,242"
"-0,147";"0,098";"32,731";"31,754"
"-0,293";"-0,293";"32,731";"31,754"
"-0,293";"0,000";"33,219";"32,242"
"-0,147";"-0,195";"32,731";"31,754"
"-0,293";"-0,195";"32,731";"32,242"
"-0,147";"0,000";"32,242";"31,754"
"-0,293";"0,000";"33,219";"32,242"
"-0,147";"-0,391";"32,731";"31,754"
"0,000";"0,000";"32,731";"31,754"
"-0,147";"0,000";"32,731";"31,754"
"-0,293";"-0,098";"32,242";"31,754"
"-0,147";"0,000";"33,219";"32,242"
"-0,293";"-0,293";"32,731";"31,754"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"0,098";"32,242";"32,242"
"-0,147";"-0,293";"32,731";"31,754"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"-0,195";"32,731";"31,754"
"-0,147";"-0,684";"32,731";"31,754"
"-0,147";"-0,195";"32,731";"31,265"
"-0,293";"2,149";"32,731";"31,754"
"-0,147";"-0,977";"35,173";"32,242"
"-0,147";"-0,586";"32,242";"31,754"
"-0,147";"0,489";"32,731";"32,242"
"-0,147";"-0,977";"32,242";"32,242"
"-0,147";"1,563";"32,731";"32,242"
"-0,293";"0,391";"32,242";"34,196"
"-0,147";"-1,466";"32,731";"31,754"
"-0,147";"0,489";"32,731";"31,754"
"-0,147";"0,098";"32,731";"31,754"
"-0,147";"-0,489";"32,731";"32,242"
"0,000";"0,489";"32,731";"31,754"
"-0,147";"-0,195";"32,731";"31,754"
"-0,147";"-0,391";"32,731";"32,242"
"-0,440";"0,195";"32,731";"32,242"
"0,000";"0,000";"33,219";"32,242"
"0,000";"-0,195";"32,731";"32,242"
"-0,293";"0,293";"33,219";"32,242"
"-0,147";"0,195";"32,242";"32,242"
"-0,293";"0,000";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,195";"32,731";"32,242"
"-0,293";"0,000";"33,219";"32,731"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,195";"32,731";"31,754"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,098";"32,731";"32,242"
"-0,147";"0,000";"33,219";"32,242"
"-0,147";"0,195";"32,731";"32,242"
"-0,293";"-0,098";"32,731";"32,731"
"-0,147";"-0,098";"32,242";"32,242"
"-0,147";"0,293";"32,731";"32,242"
"-0,147";"-0,195";"32,731";"32,242"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"0,293";"32,731";"32,242"
"0,000";"-0,098";"32,731";"32,242"
"-0,147";"0,000";"32,731";"31,754"
"-0,293";"0,293";"32,731";"32,242"
"-0,293";"-0,098";"32,731";"31,754"
"-0,147";"0,098";"32,731";"32,242"
"-0,293";"0,391";"32,731";"31,754"
"0,000";"-0,391";"32,731";"32,731"
"-0,147";"0,195";"32,731";"32,242"
"-0,147";"0,293";"32,731";"32,242"
"0,000";"-0,293";"32,731";"32,242"
"-0,147";"0,195";"32,731";"32,242"
"-0,440";"0,098";"32,731";"32,242"
"-0,147";"-0,293";"32,731";"32,242"
"-0,293";"0,195";"33,219";"31,754"
"-0,147";"-0,391";"32,731";"32,242"
"0,000";"0,195";"32,731";"31,754"
"-0,293";"0,293";"32,731";"32,242"
"-0,147";"-0,195";"32,731";"31,754"
"-0,147";"-0,684";"32,731";"32,731"
"0,000";"-0,684";"32,242";"32,242"
"0,000";"1,172";"32,731";"31,754"
"0,000";"-0,489";"33,219";"32,242"
"-0,147";"-0,489";"32,731";"31,754"
"-0,147";"1,368";"33,219";"32,242"
"-0,147";"-1,466";"32,731";"31,754"
"-0,147";"-0,977";"32,731";"31,754"
"-0,147";"0,586";"32,731";"32,242"
"-0,147";"-0,391";"32,731";"31,754"
"0,000";"-0,879";"32,731";"32,242"
"0,000";"0,391";"32,731";"32,242"
"-0,293";"0,195";"33,219";"32,242"
"0,000";"-0,195";"32,242";"32,242"
"-0,147";"0,391";"32,731";"31,754"
"0,000";"-1,075";"32,731";"32,242"
"-0,147";"-1,759";"32,731";"31,754"
"-0,147";"0,879";"32,731";"32,242"
"-0,147";"0,391";"32,242";"31,754"
"-0,293";"-0,977";"32,731";"31,754"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"-0,195";"32,731";"31,754"
"-0,147";"-0,293";"33,219";"32,242"
"-0,147";"0,000";"32,731";"31,754"
"-0,147";"0,000";"32,731";"32,242"
"-0,147";"-0,489";"32,242";"32,242"
"-0,147";"-0,391";"32,731";"31,754"
"-0,147";"0,000";"32,731";"32,242"
"-0,293";"-0,195";"32,731";"32,242"
"-0,147";"-0,879";"32,731";"32,242"
"-0,147";"-1,759";"32,731";"31,754"
"-0,147";"-0,098";"32,731";"32,242"
"-0,147";"0,684";"32,731";"32,242"
"-0,293";"0,489";"32,242";"31,754"
"-0,293";"0,684";"33,219";"32,242"
"-0,293";"-0,293";"32,731";"31,754"
"-0,293";"-2,052";"33,219";"32,731"
"0,147";"-1,563";"32,242";"32,242"
"0,440";"-0,293";"32,731";"31,754"
"0,293";"0,782";"32,731";"32,242"
"0,000";"-0,195";"32,242";"31,754"
"-0,147";"-1,563";"33,219";"32,242"
"0,000";"-0,684";"32,242";"31,265"
"0,000";"-0,098";"33,219";"31,754"
"-0,147";"-0,195";"32,731";"32,242"
"-0,147";"-0,489";"32,731";"31,754"
"-0,147";"-1,075";"32,731";"32,242"
"-0,147";"-0,586";"32,731";"32,242"
"0,000";"-0,293";"32,731";"32,731"
"-0,147";"-0,879";"32,731";"32,242"
"0,000";"-1,075";"32,731";"31,754"
"-0,147";"-0,195";"32,731";"32,731"
"0,000";"-0,489";"32,731";"31,754"
"-0,293";"-0,489";"32,731";"32,242"
"0,000";"-1,466";"32,731";"32,242"
"-0,147";"-0,195";"31,265";"31,754"
"-0,147";"-0,391";"32,731";"32,242"
"-0,293";"-1,172";"32,242";"31,754"
"0,000";"-0,782";"32,731";"32,242"
"0,000";"-0,977";"32,731";"31,754"
"-0,147";"-0,586";"32,731";"31,754"
"-0,147";"0,782";"33,219";"32,242"
"-0,147";"-0,977";"32,731";"31,754"
"0,000";"-2,443";"32,731";"32,242"
"-0,147";"-0,489";"32,242";"31,754"
"-0,293";"-0,098";"32,731";"32,242"
"-0,293";"-0,489";"32,731";"32,242"
"0,000";"-1,270";"31,754";"31,754"
"-0,147";"-0,782";"32,731";"32,242"
"-0,147";"-0,684";"32,731";"32,242"
"-0,147";"-0,782";"32,731";"32,242"
"-0,147";"-0,977";"32,731";"31,754"
"0,000";"-0,684";"32,731";"31,754"
"0,000";"-0,879";"32,731";"32,242"
"-0,147";"-0,782";"32,731";"32,242"
"0,000";"-0,782";"32,731";"32,242"
"0,000";"-0,879";"32,731";"31,754"
"-0,293";"-0,782";"32,731";"31,754"
"0,000";"-0,782";"32,731";"32,242"
"-0,293";"-0,391";"32,242";"31,754"
"-0,147";"-0,879";"32,731";"32,242"
"0,000";"-0,782";"32,731";"31,754"
"0,000";"-0,879";"32,731";"32,242"
"-0,147";"-0,879";"32,731";"32,242"
"-0,147";"-0,391";"32,242";"31,754"
"-0,440";"-0,782";"32,731";"31,754"
"-0,147";"-0,782";"32,731";"31,754"
"-0,293";"-0,879";"32,731";"32,242"
"-0,147";"-0,684";"32,242";"31,754"
"-0,147";"-0,977";"32,731";"31,754"
"-0,147";"-0,489";"32,731";"32,242"
"-0,147";"-0,586";"32,731";"32,242"
"0,000";"-0,684";"33,219";"32,731"
"-0,147";"-0,684";"32,731";"31,754"
"-0,147";"-0,391";"32,731";"31,754"
"-0,147";"-0,586";"32,242";"32,242"
"0,000";"-0,489";"32,731";"31,754"
"-0,147";"-0,293";"33,219";"32,242"
"0,000";"-0,782";"32,731";"32,242"
"-0,147";"-0,879";"32,731";"32,242"
"-0,147";"-0,391";"32,731";"33,219"
"-0,147";"-0,586";"32,731";"32,242"
"0,000";"-0,782";"32,731";"32,242"
"0,000";"-1,075";"32,731";"32,242"
"-0,293";"0,489";"32,731";"32,242"
"0,000";"-0,293";"32,731";"31,754"
"-0,147";"-1,954";"32,731";"32,242"
