"Forca Peda";"Velocidade";"Decel";"Curso Peda";"Press Tras";"Press Dian";"Ambient";"LD Sec";"LD Prim";"LE Sec";"";"LE Prim";"LD Pastilh";"LE Pastilh";"LD Disco";"LE Disco"
"daN";"km/h";"a%";"mm";"bar";"bar";"U_C";"C";"C";"C";"C";"C";"C";"C";"C";"C"
"-1,954";"24,915";"9,477";"-0,733";"-0,195";"-0,098";"26,624";"32,731";"33,219";"31,754";"";"31,265";"37,128";"33,219";"32,731";"32,242"
"-1,954";"25,647";"9,380";"-0,733";"-0,195";"-0,098";"26,575";"33,219";"33,708";"31,754";"";"31,265";"37,128";"33,219";"32,731";"31,265"
"-1,954";"25,354";"9,770";"-0,733";"-0,098";"0,000";"26,575";"33,219";"34,196";"32,242";"";"31,265";"37,616";"32,731";"32,731";"31,754"
"-1,954";"24,475";"10,259";"-0,733";"-0,098";"0,000";"26,527";"32,731";"33,219";"32,242";"";"30,777";"37,616";"33,219";"32,731";"31,754"
"-1,954";"24,035";"9,184";"-0,733";"-0,098";"0,000";"26,527";"32,731";"33,219";"32,242";"";"31,265";"37,128";"32,731";"32,731";"32,242"
"-1,954";"23,889";"9,868";"-0,733";"-0,195";"0,000";"26,478";"32,731";"33,708";"31,754";"";"30,777";"37,616";"32,731";"32,731";"31,754"
"-1,954";"23,889";"10,259";"-0,733";"-0,195";"0,000";"26,478";"33,219";"34,196";"32,731";"";"31,754";"37,616";"33,219";"32,731";"31,754"
"-1,954";"23,449";"8,891";"-0,733";"-0,195";"-0,098";"26,478";"32,731";"33,219";"32,242";"";"30,777";"37,616";"33,219";"32,731";"32,242"
"-1,954";"23,156";"8,989";"-0,733";"-0,195";"0,000";"26,429";"32,242";"33,219";"31,754";"";"31,265";"37,616";"32,731";"34,196";"32,242"
"-1,954";"22,863";"9,380";"-0,733";"-0,195";"-0,098";"26,429";"33,219";"33,708";"32,242";"";"31,754";"36,639";"32,731";"32,242";"31,754"
"-1,954";"22,716";"8,598";"-0,733";"-0,195";"-0,098";"26,429";"32,731";"34,196";"32,242";"";"31,754";"37,616";"33,219";"32,731";"32,242"
"-1,954";"22,570";"9,673";"-0,733";"-0,195";"0,000";"26,380";"32,731";"33,708";"31,754";"";"31,265";"37,128";"33,219";"32,731";"32,242"
"-1,954";"22,423";"9,966";"-0,733";"-0,098";"-0,098";"26,380";"33,219";"33,219";"31,265";"";"31,265";"37,128";"33,219";"32,731";"32,242"
"-1,954";"22,130";"9,575";"-0,733";"-0,195";"-0,098";"26,380";"33,219";"33,708";"32,731";"";"31,754";"37,616";"32,731";"32,731";"32,242"
"-1,954";"21,690";"8,989";"-0,733";"-0,195";"-0,098";"26,331";"32,731";"33,219";"32,242";"";"31,265";"37,616";"33,708";"32,731";"31,265"
"-1,954";"21,251";"9,477";"-0,733";"-0,195";"-0,098";"26,331";"32,731";"33,708";"31,754";"";"31,265";"37,128";"33,708";"32,731";"32,242"
"-1,954";"20,957";"10,161";"-0,733";"-0,195";"0,000";"26,331";"33,219";"33,708";"31,754";"";"31,265";"37,128";"33,219";"32,731";"32,242"
"-1,954";"20,664";"9,966";"-0,733";"-0,195";"0,000";"26,282";"33,219";"34,196";"32,731";"";"31,754";"37,616";"33,219";"32,731";"31,754"
"-1,954";"20,371";"9,575";"-0,733";"-0,195";"-0,098";"26,282";"32,731";"33,219";"31,754";"";"31,754";"37,616";"33,219";"32,731";"32,242"
"-1,954";"20,078";"9,282";"-0,733";"-0,195";"-0,098";"26,282";"33,219";"33,708";"31,754";"";"31,265";"37,128";"33,219";"32,731";"32,242"
"-1,954";"19,785";"9,673";"-0,733";"-0,195";"0,000";"26,234";"33,219";"33,708";"31,754";"";"29,800";"37,128";"33,219";"32,731";"31,754"
"-1,954";"19,492";"10,064";"-0,733";"-0,195";"-0,098";"26,282";"32,731";"33,708";"32,242";"";"31,754";"37,616";"33,219";"32,731";"31,754"
"-1,954";"19,199";"7,328";"-0,733";"-0,195";"-0,098";"26,234";"32,731";"33,219";"31,754";"";"30,777";"37,616";"33,708";"32,731";"32,242"
"-1,954";"18,906";"4,787";"-0,733";"-0,195";"-0,098";"26,234";"33,219";"33,708";"32,242";"";"31,265";"37,128";"33,219";"32,731";"32,242"
"-1,954";"18,759";"3,127";"-0,733";"-0,195";"-0,098";"26,185";"32,731";"33,708";"32,242";"";"31,265";"37,128";"33,219";"32,731";"31,754"
"-1,954";"18,759";"3,908";"-0,733";"-0,195";"-0,098";"26,185";"32,731";"33,219";"32,242";"";"31,754";"37,616";"33,219";"33,219";"32,242"
"-1,954";"18,319";"2,345";"-0,733";"-0,098";"-0,098";"26,185";"32,731";"33,219";"31,754";"";"31,265";"37,128";"33,219";"32,731";"32,242"
"-1,954";"18,613";"-0,391";"-0,733";"-0,098";"0,000";"26,185";"33,219";"33,708";"31,754";"";"31,754";"37,616";"33,219";"32,731";"31,754"
"-1,954";"18,613";"-2,247";"-0,733";"-0,195";"-0,098";"26,185";"33,708";"33,708";"31,754";"";"31,754";"38,105";"33,219";"32,731";"31,754"
"-1,954";"18,466";"-0,782";"-0,733";"-0,195";"-0,098";"26,185";"32,731";"33,708";"31,754";"";"31,754";"37,616";"33,219";"32,731";"31,754"
"-1,954";"18,466";"-1,856";"-0,733";"-0,098";"-0,098";"26,185";"32,731";"33,219";"31,754";"";"31,265";"37,128";"33,708";"32,731";"32,242"
"-1,954";"18,613";"-1,954";"-0,733";"-0,195";"-0,098";"26,136";"32,731";"33,708";"32,731";"";"31,265";"37,128";"32,731";"32,242";"33,708"
"-1,954";"18,906";"-0,977";"-0,733";"-0,195";"-0,098";"26,136";"32,242";"33,708";"31,754";"";"31,754";"37,616";"32,731";"32,242";"31,754"
"-1,954";"18,759";"-1,563";"-0,733";"-0,195";"-0,098";"26,136";"32,731";"33,708";"31,754";"";"31,265";"37,616";"33,219";"32,731";"32,242"
"-1,954";"18,759";"-2,052";"-0,733";"-0,195";"-0,098";"26,136";"32,731";"33,219";"31,754";"";"31,265";"37,128";"36,150";"32,731";"32,242"
"-1,954";"18,906";"-1,563";"-0,733";"-0,195";"0,000";"26,136";"32,731";"33,708";"32,242";"";"31,265";"37,616";"33,219";"32,731";"31,265"
"-1,954";"19,199";"-1,270";"-0,733";"-0,195";"-0,098";"26,136";"32,731";"33,708";"32,242";"";"31,265";"37,616";"34,196";"32,731";"32,242"
"-1,954";"19,345";"-1,270";"-0,733";"-0,098";"-0,098";"26,087";"32,731";"34,196";"32,242";"";"34,685";"37,616";"33,708";"33,219";"32,242"
"-1,954";"19,345";"-1,270";"-0,733";"-0,195";"-0,098";"26,087";"33,219";"33,708";"31,265";"";"31,265";"37,128";"32,731";"32,731";"32,242"
"-1,954";"19,492";"-0,977";"-0,733";"-0,195";"-0,098";"26,087";"32,731";"33,708";"32,242";"";"32,242";"37,128";"33,708";"32,731";"31,754"
"-1,954";"19,638";"0,098";"-0,733";"-0,098";"-0,098";"26,087";"33,219";"33,708";"31,754";"";"31,754";"37,616";"34,196";"32,731";"31,754"
"-1,954";"19,785";"1,270";"-0,733";"-0,098";"0,000";"26,087";"33,219";"33,708";"31,754";"";"30,777";"37,616";"33,708";"32,731";"32,242"
"-1,954";"19,785";"3,810";"-0,733";"-0,195";"0,000";"26,087";"33,219";"34,196";"32,242";"";"31,265";"37,616";"33,219";"35,662";"32,242"
"-1,954";"19,785";"9,282";"-0,733";"-0,195";"-0,098";"26,087";"32,731";"33,708";"32,242";"";"31,265";"37,128";"33,219";"32,731";"31,754"
"-1,954";"19,638";"5,471";"-0,733";"-0,098";"-0,098";"26,038";"32,731";"33,219";"31,754";"";"31,754";"37,616";"33,708";"33,219";"31,265"
"-1,954";"19,492";"3,908";"-0,733";"-0,195";"-0,098";"26,038";"32,731";"33,219";"31,754";"";"31,265";"41,036";"33,708";"32,731";"32,731"
"-1,954";"19,052";"8,696";"4,641";"-0,195";"-0,098";"26,038";"32,731";"34,196";"32,242";"";"31,265";"37,128";"33,219";"32,242";"31,754"
"-1,954";"18,759";"8,989";"14,411";"1,075";"1,270";"26,038";"32,731";"33,219";"32,242";"";"31,754";"37,616";"33,219";"32,731";"32,242"
"-1,954";"18,906";"8,012";"18,564";"2,833";"2,833";"26,038";"32,731";"33,708";"32,242";"";"31,754";"37,616";"33,708";"32,731";"30,288"
"-1,954";"18,759";"11,236";"23,449";"3,517";"4,201";"26,038";"33,219";"33,219";"31,754";"";"31,265";"37,128";"33,708";"32,731";"32,242"
"-1,954";"18,466";"11,529";"26,624";"3,810";"4,201";"26,038";"32,731";"33,708";"32,242";"";"31,265";"37,128";"33,708";"32,242";"31,265"
"-1,954";"18,173";"12,799";"26,624";"3,810";"3,908";"26,038";"32,731";"34,196";"31,754";"";"31,754";"37,616";"32,731";"32,731";"31,754"
"-1,954";"17,733";"12,311";"26,624";"3,810";"3,908";"25,989";"32,731";"33,708";"31,754";"";"31,754";"37,616";"33,708";"32,731";"32,242"
"-1,954";"17,440";"10,943";"25,892";"2,931";"3,127";"26,038";"33,219";"34,196";"32,242";"";"31,265";"37,128";"32,731";"32,731";"32,242"
"-1,954";"17,000";"11,822";"23,693";"2,052";"2,149";"26,038";"32,731";"33,708";"32,242";"";"30,777";"37,616";"33,708";"32,731";"31,754"
"-1,954";"16,561";"10,357";"22,472";"1,661";"1,856";"25,989";"32,731";"33,219";"31,754";"";"31,754";"37,616";"34,196";"32,731";"31,754"
"-1,954";"16,268";"9,770";"21,983";"1,661";"1,856";"25,989";"33,219";"33,219";"31,754";"";"31,265";"37,616";"33,708";"32,731";"32,242"
"-1,954";"15,975";"9,673";"21,983";"1,759";"1,856";"25,989";"33,219";"34,196";"31,754";"";"31,754";"37,616";"33,708";"32,731";"32,242"
"-1,954";"15,535";"9,770";"22,228";"1,759";"1,759";"25,989";"32,731";"33,219";"32,242";"";"31,754";"37,128";"33,708";"32,731";"31,754"
"-1,954";"15,388";"8,696";"22,228";"1,759";"1,856";"25,989";"32,731";"34,196";"32,242";"";"31,754";"38,105";"33,708";"31,265";"32,242"
"-1,954";"15,095";"6,644";"22,228";"1,759";"1,856";"25,989";"32,731";"34,196";"31,754";"";"31,265";"37,616";"33,708";"32,731";"32,242"
"-2,931";"14,802";"3,420";"22,228";"1,759";"1,856";"25,989";"33,219";"33,708";"32,731";"";"31,265";"37,128";"33,219";"31,754";"32,242"
"-1,954";"14,656";"4,397";"24,426";"2,736";"2,638";"25,940";"33,219";"33,219";"31,754";"";"31,754";"36,150";"33,708";"32,242";"31,754"
"-1,954";"14,656";"5,374";"27,601";"4,006";"4,006";"25,989";"32,731";"33,708";"31,754";"";"31,754";"37,616";"34,196";"32,731";"31,754"
"-1,954";"14,509";"6,253";"30,288";"4,104";"4,299";"25,940";"33,219";"34,196";"32,242";"";"31,265";"37,128";"33,708";"32,731";"32,242"
"-1,954";"14,362";"6,937";"31,754";"4,299";"4,494";"25,940";"32,731";"33,708";"32,242";"";"31,265";"37,616";"33,708";"32,731";"32,242"
"-1,954";"14,069";"6,937";"32,242";"4,299";"4,494";"25,940";"32,242";"33,708";"31,754";"";"31,754";"37,616";"33,708";"32,242";"31,754"
"-1,954";"14,069";"6,644";"33,219";"4,397";"4,690";"25,940";"33,219";"33,708";"31,754";"";"31,754";"38,105";"34,196";"32,731";"31,265"
"-1,954";"13,776";"7,035";"33,708";"4,494";"4,592";"25,940";"33,219";"33,708";"32,242";"";"31,265";"37,128";"33,708";"32,731";"32,242"
"-1,954";"13,483";"6,839";"26,136";"1,954";"1,759";"25,940";"32,731";"33,708";"32,731";"";"31,265";"37,616";"33,219";"32,242";"34,685"
"-1,954";"13,337";"3,127";"0,244";"0,293";"0,000";"25,892";"32,731";"33,708";"31,754";"";"31,754";"37,616";"33,708";"32,242";"31,754"
"-1,954";"13,190";"2,931";"0,000";"-0,195";"0,000";"25,940";"33,219";"34,196";"31,754";"";"31,754";"38,105";"34,196";"32,731";"32,242"
"-1,954";"13,190";"5,178";"0,000";"-0,195";"0,000";"25,892";"32,731";"34,196";"32,731";"";"31,265";"37,128";"34,685";"32,731";"31,754"
"-1,954";"13,190";"6,253";"0,000";"-0,098";"0,000";"25,940";"32,731";"33,219";"32,731";"";"31,265";"37,128";"34,196";"32,731";"31,265"
"-1,954";"13,043";"5,960";"0,000";"-0,195";"0,000";"25,940";"32,731";"33,708";"31,754";"";"31,754";"37,616";"33,708";"32,731";"31,754"
"-1,954";"12,897";"5,667";"0,000";"-0,195";"-0,098";"25,940";"33,219";"33,708";"32,731";"";"30,777";"37,616";"34,196";"32,731";"32,242"
"-1,954";"12,897";"3,420";"0,000";"-0,098";"0,000";"25,940";"32,731";"34,196";"32,731";"";"31,754";"37,616";"33,219";"32,731";"32,242"
"-1,954";"12,604";"0,195";"0,000";"-0,098";"0,000";"25,940";"32,731";"33,708";"31,265";"";"32,242";"37,616";"33,708";"32,731";"31,754"
"-1,954";"12,604";"-1,759";"0,000";"-0,195";"-0,098";"25,940";"33,219";"33,708";"31,754";"";"31,754";"38,105";"33,708";"32,242";"31,754"
"-1,954";"12,750";"-0,782";"0,000";"-0,195";"0,000";"25,989";"33,219";"34,196";"32,242";"";"31,265";"38,105";"34,196";"32,731";"32,242"
"-1,954";"12,750";"-1,172";"0,000";"-0,195";"0,000";"25,940";"32,731";"34,196";"32,242";"";"31,265";"37,616";"33,708";"33,219";"32,242"
"-1,954";"12,897";"-4,299";"0,000";"-0,098";"-0,098";"25,989";"32,731";"33,219";"31,754";"";"31,754";"37,616";"33,708";"32,242";"31,754"
"-1,954";"13,190";"-2,736";"0,000";"-0,195";"-0,098";"25,989";"33,219";"33,708";"32,242";"";"31,754";"38,105";"33,708";"31,754";"32,242"
"-1,954";"13,337";"-1,759";"-0,489";"-0,098";"0,000";"25,989";"33,219";"34,196";"32,731";"";"31,265";"37,616";"34,196";"32,731";"32,731"
"-1,954";"13,337";"-2,149";"-0,733";"-0,195";"0,000";"25,989";"32,731";"33,219";"32,242";"";"31,754";"37,616";"33,708";"32,242";"31,754"
"-1,954";"13,630";"-2,443";"-0,733";"-0,195";"-0,098";"25,989";"33,219";"33,708";"31,754";"";"31,754";"36,639";"33,708";"32,731";"31,754"
"-1,954";"13,923";"-1,856";"-0,733";"-0,098";"-0,098";"25,989";"33,219";"34,196";"31,754";"";"31,754";"38,105";"34,196";"32,731";"31,754"
"-1,954";"14,069";"-1,661";"-0,733";"-0,098";"-0,098";"25,989";"33,219";"34,196";"32,731";"";"31,265";"40,547";"34,196";"32,731";"32,242"
"-1,954";"14,069";"-1,563";"-0,733";"-0,195";"-0,195";"25,989";"33,219";"33,219";"31,754";"";"31,265";"37,616";"34,196";"31,754";"32,242"
"-1,954";"14,069";"-4,104";"-0,733";"-0,098";"0,000";"25,989";"32,242";"34,196";"31,754";"";"31,754";"37,616";"33,708";"32,731";"31,754"
"-1,954";"14,509";"-8,989";"-0,733";"-0,098";"-0,098";"25,989";"33,219";"34,196";"32,242";"";"31,754";"38,105";"34,196";"33,219";"31,754"
"-1,954";"14,656";"-9,868";"-0,489";"-0,098";"0,000";"25,989";"32,242";"34,196";"32,242";"";"31,265";"38,105";"34,196";"32,731";"32,242"
"-1,954";"14,802";"-9,477";"-0,733";"-0,098";"-0,098";"25,989";"32,731";"33,708";"31,754";"";"31,265";"37,616";"34,196";"32,731";"32,242"
"-1,954";"15,242";"-13,288";"-0,244";"-0,098";"0,000";"25,940";"33,219";"34,196";"31,754";"";"31,754";"37,616";"33,708";"32,242";"31,754"
"-1,954";"15,681";"-2,638";"0,000";"-0,098";"0,000";"25,940";"32,731";"33,708";"32,242";"";"31,754";"38,105";"34,196";"32,731";"30,777"
"-1,954";"16,121";"3,615";"-0,244";"-0,098";"-0,098";"25,940";"32,731";"33,708";"32,242";"";"31,265";"37,616";"34,196";"32,731";"32,242"
"-1,954";"16,414";"3,810";"0,000";"-0,195";"-0,098";"25,989";"32,731";"33,219";"31,754";"";"31,265";"37,616";"34,196";"32,242";"30,777"
"-1,954";"16,414";"3,517";"-0,244";"-0,195";"-0,098";"25,940";"33,219";"34,196";"31,754";"";"31,754";"38,105";"32,731";"32,731";"31,754"
"-1,954";"16,121";"2,149";"-0,244";"-0,195";"-0,098";"25,940";"33,219";"33,708";"32,242";"";"31,265";"38,105";"34,196";"32,731";"32,242"
"-1,954";"15,975";"1,563";"0,000";"-0,195";"0,000";"25,989";"32,731";"33,219";"32,242";"";"31,754";"37,616";"35,173";"32,731";"32,242"
"-1,954";"15,975";"2,931";"-0,244";"-0,195";"-0,098";"25,989";"32,731";"33,219";"31,754";"";"31,754";"37,616";"34,196";"32,731";"31,265"
"-1,954";"15,975";"2,736";"-0,244";"-0,195";"0,000";"25,989";"33,219";"34,196";"31,754";"";"31,754";"38,105";"34,685";"32,731";"31,754"
"-1,954";"15,975";"7,035";"0,000";"-0,098";"0,000";"25,989";"33,708";"34,196";"32,731";"";"30,777";"38,105";"34,685";"32,731";"31,754"
"-1,954";"15,828";"10,650";"0,000";"-0,195";"0,000";"25,989";"32,731";"33,708";"31,754";"";"31,265";"38,105";"33,708";"32,731";"32,242"
"-1,954";"15,681";"1,466";"0,000";"-0,195";"-0,098";"25,989";"33,219";"33,219";"32,242";"";"29,800";"37,616";"34,196";"32,731";"32,242"
"-1,954";"15,388";"-8,598";"0,000";"-0,195";"-0,098";"25,989";"33,219";"34,196";"32,731";"";"31,754";"38,105";"34,685";"32,731";"31,754"
"-1,954";"15,388";"-11,334";"-0,244";"-0,098";"-0,098";"25,989";"32,731";"33,708";"32,242";"";"34,685";"38,105";"34,685";"32,731";"32,242"
"-1,954";"15,535";"-12,018";"0,000";"-0,195";"-0,098";"26,038";"32,731";"33,708";"31,754";"";"31,265";"38,105";"33,708";"32,731";"32,242"
"-1,954";"15,975";"-8,403";"0,000";"-0,098";"0,000";"26,038";"33,219";"32,731";"31,754";"";"31,265";"38,105";"34,196";"32,731";"31,754"
"-1,954";"16,561";"-7,035";"0,000";"-0,098";"0,000";"26,038";"32,731";"34,196";"32,242";"";"31,754";"38,105";"34,196";"32,731";"31,754"
"-1,954";"17,000";"-9,184";"0,000";"-0,098";"0,000";"26,038";"33,219";"33,219";"32,242";"";"31,265";"38,105";"34,196";"32,731";"32,242"
"-1,954";"17,147";"-10,747";"0,000";"-0,098";"0,000";"26,038";"32,731";"33,219";"32,242";"";"31,265";"37,616";"33,708";"33,219";"31,754"
"-1,954";"17,587";"-13,190";"-0,733";"-0,195";"-0,098";"26,087";"33,219";"34,196";"32,242";"";"31,754";"37,616";"34,196";"32,731";"31,754"
"-1,954";"17,880";"-16,317";"-0,733";"-0,098";"-0,098";"26,087";"32,731";"34,196";"32,731";"";"31,754";"38,105";"34,196";"32,731";"31,754"
"-1,954";"18,466";"-16,610";"-0,733";"-0,098";"0,000";"26,087";"33,219";"33,708";"33,219";"";"31,754";"38,105";"34,196";"32,731";"32,242"
"-1,954";"19,052";"-15,633";"-0,733";"-0,098";"0,000";"26,087";"32,731";"33,708";"31,754";"";"31,265";"38,105";"34,196";"32,731";"32,242"
"-1,954";"19,345";"-15,144";"-0,733";"-0,098";"-0,098";"26,087";"33,219";"33,708";"32,242";"";"31,754";"37,128";"34,196";"32,242";"31,754"
"-1,954";"19,785";"-16,610";"-0,733";"-0,098";"-0,098";"26,087";"33,219";"33,708";"32,242";"";"31,754";"38,105";"34,685";"32,731";"31,754"
"-1,954";"20,518";"-18,661";"-0,733";"0,000";"-0,098";"26,087";"32,731";"33,708";"31,754";"";"31,265";"37,616";"34,685";"32,731";"32,242"
"-1,954";"21,251";"-18,661";"-0,733";"-0,098";"-0,098";"26,087";"33,219";"33,708";"31,754";"";"31,265";"38,105";"34,196";"32,731";"32,242"
"-1,954";"21,690";"-17,978";"-0,977";"-0,098";"-0,098";"26,087";"33,219";"34,196";"32,242";"";"31,754";"38,105";"34,196";"32,731";"31,754"
"-1,954";"22,277";"-18,466";"-0,733";"-0,098";"-0,098";"26,087";"32,731";"34,196";"32,242";"";"31,754";"38,105";"34,196";"32,731";"30,288"
"-1,954";"22,863";"-19,638";"-0,733";"-0,098";"-0,098";"26,087";"32,731";"32,731";"31,754";"";"31,265";"37,128";"34,196";"32,731";"32,242"
"-1,954";"23,742";"-20,420";"-0,733";"-0,098";"-0,098";"26,087";"33,219";"33,219";"31,754";"";"31,265";"37,616";"34,196";"32,242";"31,754"
"-1,954";"24,621";"-19,345";"-0,733";"-0,098";"-0,098";"26,087";"33,219";"34,196";"32,731";"";"31,754";"38,105";"34,685";"32,242";"31,754"
"-1,954";"25,061";"-17,684";"-0,733";"-0,098";"0,000";"26,087";"33,219";"33,219";"32,242";"";"31,754";"38,105";"34,685";"32,731";"32,731"
"-1,954";"25,208";"-18,173";"-0,733";"-0,098";"-0,098";"26,087";"32,731";"33,708";"32,242";"";"31,265";"37,616";"36,639";"32,731";"32,242"
"-1,954";"26,087";"-20,322";"-0,733";"-0,098";"-0,098";"26,087";"33,219";"34,196";"32,242";"";"31,265";"37,616";"34,685";"32,731";"31,265"
"-1,954";"27,113";"-21,006";"-0,733";"-0,098";"-0,098";"26,038";"33,219";"34,196";"32,242";"";"31,754";"38,105";"34,685";"32,731";"31,754"
"-1,954";"27,406";"-20,420";"-0,733";"-0,098";"-0,098";"26,038";"33,219";"33,219";"31,754";"";"31,754";"38,105";"34,685";"32,731";"32,242"
"-1,954";"26,966";"-20,518";"-0,733";"-0,098";"0,000";"26,038";"32,242";"33,708";"31,754";"";"31,754";"38,105";"34,685";"32,731";"32,242"
"-1,954";"27,553";"-21,593";"-0,733";"-0,098";"0,000";"26,038";"33,219";"34,196";"32,242";"";"29,800";"37,616";"34,685";"32,731";"31,754"
"-1,954";"29,018";"-22,667";"-0,733";"-0,098";"-0,098";"26,038";"32,731";"34,196";"32,242";"";"31,754";"38,105";"34,685";"32,731";"31,754"
"-1,954";"30,191";"-22,179";"-0,733";"-0,195";"0,000";"26,038";"32,731";"33,708";"32,242";"";"34,685";"38,105";"34,685";"32,731";"32,242"
"-1,954";"31,363";"-22,570";"-0,244";"-0,098";"-0,098";"26,038";"33,219";"33,708";"32,242";"";"31,754";"38,105";"33,708";"32,731";"32,242"
"-1,954";"31,656";"-10,454";"0,000";"-0,195";"0,000";"26,038";"33,219";"34,196";"32,731";"";"31,754";"37,616";"34,685";"32,731";"31,754"
"-1,954";"31,803";"1,954";"0,000";"-0,195";"-0,098";"26,038";"32,731";"34,196";"32,242";"";"31,754";"38,105";"34,685";"32,242";"31,754"
"-1,954";"32,242";"-0,391";"0,000";"-0,195";"0,000";"26,038";"32,731";"33,708";"32,242";"";"31,265";"38,105";"34,685";"32,731";"32,242"
"-1,954";"32,975";"0,684";"0,000";"-0,195";"-0,098";"26,038";"33,219";"34,196";"32,242";"";"31,754";"37,616";"34,685";"32,731";"32,242"
"-1,954";"32,829";"0,586";"0,000";"-0,195";"0,000";"26,038";"33,219";"33,708";"32,731";"";"31,265";"37,616";"34,196";"32,242";"31,754"
"-1,954";"32,829";"-12,995";"0,000";"-0,098";"-0,098";"26,038";"32,731";"33,219";"32,242";"";"31,754";"38,105";"34,685";"32,731";"31,754"
"-1,954";"33,122";"-18,075";"0,000";"-0,098";"-0,098";"26,038";"32,731";"33,708";"32,242";"";"31,265";"37,616";"34,685";"32,731";"32,242"
"-1,954";"33,268";"-21,690";"0,000";"-0,098";"0,000";"26,038";"32,731";"33,708";"32,242";"";"31,754";"38,105";"34,196";"32,731";"32,242"
"-1,954";"33,122";"-24,915";"0,000";"-0,098";"-0,098";"26,038";"33,219";"33,708";"32,731";"";"32,242";"37,616";"34,196";"32,731";"31,754"
"-1,954";"34,001";"-15,437";"0,000";"-0,098";"0,000";"26,038";"32,731";"33,708";"31,754";"";"31,754";"38,105";"35,173";"32,731";"31,754"
"-1,954";"34,880";"-12,115";"-0,489";"-0,098";"-0,098";"26,038";"33,219";"31,754";"32,242";"";"31,754";"38,105";"34,685";"32,731";"32,242"
"-1,954";"35,320";"-18,271";"-0,733";"-0,098";"-0,098";"26,038";"33,219";"33,708";"32,731";"";"31,265";"37,616";"34,685";"32,731";"32,242"
"-1,954";"35,467";"-15,926";"-0,733";"-0,195";"-0,098";"25,989";"32,731";"33,708";"32,242";"";"31,265";"37,616";"34,196";"32,242";"31,754"
"-1,954";"35,760";"-15,046";"-0,733";"-0,098";"-0,098";"26,038";"32,731";"33,708";"32,242";"";"31,754";"38,105";"34,685";"31,754";"31,754"
"-1,954";"36,199";"-15,828";"-0,733";"-0,098";"-0,098";"26,038";"32,242";"33,708";"32,731";"";"31,265";"37,616";"34,685";"32,731";"31,754"
"-1,954";"37,079";"-17,098";"-0,733";"-0,098";"-0,098";"26,038";"33,219";"34,196";"32,731";"";"31,265";"37,616";"34,196";"34,685";"32,242"
"-1,954";"37,518";"-16,414";"-0,733";"-0,098";"-0,098";"26,038";"32,731";"33,219";"32,242";"";"31,265";"37,616";"34,196";"32,242";"31,754"
"-1,954";"38,105";"-15,535";"-0,733";"-0,098";"0,000";"26,038";"32,731";"33,708";"32,242";"";"31,754";"38,105";"34,685";"32,731";"31,754"
"-1,954";"38,691";"-16,219";"-0,733";"-0,098";"0,000";"26,038";"32,731";"34,196";"31,754";"";"31,265";"37,616";"34,685";"32,731";"31,754"
"-1,954";"39,130";"-13,874";"-0,733";"-0,098";"-0,098";"26,038";"32,731";"34,196";"32,242";"";"31,265";"37,128";"34,196";"32,242";"32,242"
"-1,954";"39,863";"-11,431";"-0,733";"-0,098";"0,000";"26,038";"32,731";"33,708";"31,754";"";"31,754";"36,639";"34,196";"32,731";"31,754"
"-1,954";"40,303";"-10,552";"-0,733";"-0,195";"0,000";"26,038";"32,242";"33,708";"32,242";"";"31,754";"38,105";"34,685";"33,219";"31,754"
"-1,954";"40,743";"-9,282";"-0,489";"-0,098";"0,000";"26,038";"33,219";"34,196";"32,731";"";"31,265";"39,570";"34,685";"32,731";"32,242"
"-1,954";"41,036";"-7,132";"-0,733";"-0,098";"0,000";"26,038";"32,242";"33,708";"32,242";"";"31,265";"37,616";"34,196";"32,731";"31,754"
"-1,954";"41,182";"-5,960";"-0,733";"-0,195";"-0,098";"26,038";"32,731";"33,219";"31,754";"";"31,754";"37,128";"34,196";"32,242";"31,754"
